Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Last_Service_Date,Warranty_Expiry_Date,Owner_Type,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Need_Maintenance
Truck,44604.10583,Good,4,10,Diesel,Automatic,800,62823.82741,13/12/2023,26/4/2025,Second,24757.84027,9,0,13.0982443,Worn Out,Good,1
Truck,49664.61165,Average,5,5,Diesel,Automatic,1500,32970.65988,25/11/2023,1/2/2025,Third,15397.68183,1,1,12.79876985,New,Good,1
Truck,67693.94649,Poor,0,8,Electric,Automatic,1000,85995.38929,1/4/2023,12/9/2025,First,8149.446662,1,3,16.54381955,New,Good,1
Truck,66284.70927,Good,2,3,Petrol,Automatic,2000,131556.9781,18/12/2023,9/7/2024,Second,13470.77929,3,2,10.88844726,Good,Worn Out,1
Truck,50154.52624,Poor,3,1,Electric,Manual,2000,131737.69,19/1/2024,5/8/2025,Second,22448.4745,2,1,16.14773847,Good,New,1
Truck,59714.59645,Poor,5,1,Petrol,Manual,800,130376.6057,2/11/2023,15/1/2026,Second,5167.277533,1,0,13.0159802,Good,Good,1
Truck,55608.95724,Average,4,5,Petrol,Automatic,2500,49458.80631,19/8/2023,12/1/2026,Second,26244.69881,8,0,15.72112052,Worn Out,New,1
Truck,72605.34399,Average,3,2,Diesel,Automatic,2000,86322.26395,1/10/2023,7/6/2024,Second,5923.607648,7,1,12.33453082,Good,Worn Out,1
Truck,72315.07735,Good,0,10,Electric,Automatic,2000,96785.97664,9/5/2023,11/10/2024,First,7734.808007,3,3,10.63669234,New,Good,1
Truck,74183.82362,Poor,4,4,Electric,Manual,1000,25173.05911,25/11/2023,27/8/2024,First,14624.53256,9,0,19.55917798,Worn Out,Good,1
Truck,76804.3037,Good,5,8,Electric,Automatic,1000,108740.656,24/12/2023,16/5/2024,First,6953.82885,10,1,13.39630777,Good,Worn Out,1
Truck,49635.3426,Good,5,2,Electric,Automatic,1500,121725.6012,21/6/2023,28/11/2025,First,24915.93699,2,1,16.76263486,New,Worn Out,1
Truck,37774.60788,Good,5,9,Diesel,Manual,2500,128793.5638,16/12/2023,18/2/2025,First,23161.96131,6,0,20.49374537,Good,New,1
Truck,68843.28761,Poor,3,6,Petrol,Manual,800,98240.52194,23/2/2024,7/8/2024,Second,21070.38155,5,3,10.8831303,Good,Worn Out,1
Truck,79759.73209,Poor,4,7,Diesel,Automatic,800,46506.15394,8/12/2023,6/5/2024,First,21639.13358,9,2,15.84718374,Good,Good,1
Truck,54501.69574,Average,1,4,Petrol,Manual,1000,131005.0935,26/12/2023,26/7/2024,First,20878.85509,9,1,17.34550828,Worn Out,Good,0
Truck,38696.7096,Average,0,2,Petrol,Manual,2500,46413.28708,18/6/2023,24/10/2025,Third,9732.850359,8,3,14.04065865,Worn Out,Worn Out,1
Truck,61275.4967,Good,5,7,Diesel,Manual,2500,70184.89439,1/1/2024,13/8/2025,Third,23161.71365,6,2,19.85111653,New,Worn Out,1
Truck,49934.04899,Poor,4,5,Electric,Automatic,2000,51087.60917,8/10/2023,15/6/2024,Second,12023.5744,8,3,10.19202513,New,Worn Out,1
Truck,35909.20602,Poor,1,6,Diesel,Manual,1500,92081.11806,14/1/2024,30/11/2025,First,11658.3212,10,2,15.89014827,Worn Out,New,1
Truck,63307.35069,Good,2,5,Electric,Manual,1500,40597.20127,11/8/2023,10/6/2025,Second,23346.29315,5,3,17.24117943,New,New,0
Truck,46504.68721,Good,1,5,Electric,Automatic,1500,3529.843997,10/7/2023,5/2/2026,First,9701.691708,8,3,14.38315836,Worn Out,New,1
Truck,79780.82726,Good,3,5,Petrol,Manual,2000,73789.63452,23/6/2023,3/8/2024,Second,10095.55436,7,1,11.75137466,Good,Worn Out,1
Truck,68541.23568,Average,3,1,Petrol,Manual,2500,17302.97206,14/1/2024,19/5/2024,Third,22254.59615,5,1,18.65121353,Worn Out,Good,1
Truck,48736.95337,Poor,4,6,Diesel,Manual,1500,68923.13177,29/4/2023,23/6/2025,Second,23373.90929,1,2,20.08081517,Good,Good,1
Truck,31942.55851,Poor,2,1,Diesel,Automatic,1000,45299.12311,5/6/2023,8/2/2026,Third,18760.34084,3,2,20.4330476,Worn Out,Good,1
Truck,73068.09014,Good,0,10,Diesel,Manual,1000,38324.34627,14/1/2024,16/10/2024,Third,30640.3472,1,3,18.53379623,Worn Out,New,0
Truck,73650.17388,Poor,0,1,Electric,Automatic,2500,88543.82449,24/10/2023,2/6/2025,Third,5238.5885,6,2,15.19340365,Good,Good,1
Truck,47917.87197,Poor,2,6,Petrol,Automatic,1000,72117.73542,29/5/2023,23/3/2025,Second,11601.50151,4,1,15.15784274,New,Good,1
Truck,44142.6302,Average,2,8,Diesel,Automatic,1500,68955.84432,25/8/2023,12/1/2025,Second,16648.72456,5,1,12.28002488,Worn Out,New,0
Truck,67346.92162,Good,0,3,Electric,Automatic,2500,81786.35667,27/6/2023,16/10/2025,Third,13180.11341,3,1,14.01364557,Good,Worn Out,1
Truck,47043.15385,Average,4,6,Petrol,Automatic,1000,81802.02362,29/1/2024,22/12/2024,Second,6765.415321,6,1,10.54317149,New,Good,1
Truck,29331.74536,Poor,0,5,Diesel,Automatic,800,105997.627,11/7/2023,15/4/2025,Third,20049.87691,10,3,16.84946465,Good,New,1
Truck,57633.21905,Poor,2,4,Petrol,Manual,2000,69628.96377,5/9/2023,20/10/2024,Second,23868.33957,10,0,18.56750851,Good,New,1
Truck,50826.56216,Average,4,8,Petrol,Manual,2000,34440.67037,19/1/2024,29/12/2025,Third,17520.23695,2,0,15.25440502,Worn Out,Worn Out,1
Truck,35894.63117,Poor,1,7,Electric,Automatic,1000,12883.59959,12/11/2023,15/5/2024,First,27928.96547,6,1,10.99435051,Worn Out,Good,0
Truck,40093.78702,Average,1,4,Petrol,Automatic,2000,65275.561,20/5/2023,30/7/2024,Third,17910.19856,10,0,13.28652293,Worn Out,Good,0
Truck,66421.72347,Poor,1,8,Electric,Automatic,800,20508.00935,19/1/2024,16/11/2025,First,5891.511423,10,3,16.48666416,Worn Out,Good,1
Truck,52361.43688,Good,4,4,Diesel,Manual,2000,26663.29386,30/11/2023,28/8/2024,First,14070.03612,3,3,17.16505765,New,Good,1
Truck,71374.01777,Average,4,7,Diesel,Automatic,800,23829.6799,23/11/2023,14/3/2026,Second,26082.04356,7,2,14.14898059,Good,Good,1
Truck,42326.92827,Good,5,7,Electric,Manual,2500,130917.9325,20/4/2023,15/2/2025,Second,12963.83716,2,1,10.18805488,Worn Out,New,1
Truck,73332.37948,Good,3,4,Petrol,Automatic,2500,55779.66765,13/12/2023,20/2/2026,Third,24288.82359,1,3,18.21013089,Good,New,1
Truck,37221.95448,Good,4,8,Electric,Manual,800,106406.4185,14/5/2023,31/10/2025,First,20655.86437,1,2,14.74337906,New,New,1
Truck,44669.96724,Poor,5,1,Diesel,Automatic,800,56177.99841,21/12/2023,28/6/2024,Third,24556.58248,5,0,18.73445044,New,Worn Out,1
Truck,76440.04437,Good,1,4,Electric,Automatic,2000,104079.8904,2/12/2023,8/9/2024,Second,30155.792,7,2,11.29655631,New,Worn Out,1
Truck,78886.6593,Average,2,4,Petrol,Manual,2000,91162.29148,15/12/2023,16/11/2024,Third,26566.14113,9,3,18.33364002,Good,New,1
Truck,49643.47288,Poor,5,9,Diesel,Automatic,2000,19017.86856,12/2/2024,14/9/2025,Third,18826.7562,5,2,19.0759386,Good,Worn Out,1
Truck,41879.7152,Poor,3,9,Diesel,Manual,1500,112105.5908,1/11/2023,3/9/2024,Third,18630.60362,4,2,12.8616478,Worn Out,Worn Out,1
Truck,77759.97828,Average,5,6,Electric,Manual,2000,130479.9228,25/2/2024,24/1/2025,Third,21046.73111,8,1,19.16942459,Worn Out,New,1
Truck,41387.44332,Poor,1,2,Petrol,Automatic,2000,35320.62868,15/2/2024,26/5/2025,First,15354.4707,10,3,16.69024962,Good,Good,1
Truck,32342.82741,Poor,1,4,Electric,Automatic,1500,30754.669,11/12/2023,15/12/2025,First,13371.41784,1,2,16.5198404,New,Worn Out,1
Truck,50264.36679,Good,5,6,Electric,Automatic,1500,95271.64131,8/4/2023,15/9/2025,First,17214.11143,10,0,16.55427656,New,Good,1
Truck,51347.16879,Poor,0,1,Electric,Automatic,800,18581.03768,10/6/2023,22/8/2024,Second,25816.69466,10,0,10.5931935,Good,Good,1
Truck,59814.55641,Good,1,6,Petrol,Automatic,800,3562.755547,21/12/2023,13/9/2025,First,24933.43229,8,3,10.67925662,Good,Good,1
Truck,31627.52602,Poor,4,4,Electric,Manual,2500,88832.81139,22/8/2023,20/7/2024,Third,24101.28362,10,0,16.80285505,Good,New,1
Truck,70325.30314,Poor,3,5,Petrol,Automatic,800,144424.1633,18/12/2023,28/5/2025,Second,7679.887085,3,3,11.52234686,New,New,1
Truck,52797.55379,Average,5,7,Electric,Manual,800,60431.74602,1/11/2023,24/11/2025,Third,17827.90444,2,2,16.32194885,New,Good,1
Truck,71158.25877,Poor,3,9,Electric,Manual,1000,49855.39935,30/10/2023,17/4/2025,First,13523.09084,8,3,16.85992842,Good,Worn Out,1
Truck,67878.33531,Good,4,8,Electric,Automatic,2000,113822.8653,24/9/2023,17/1/2025,Third,25226.50616,7,1,15.35339152,Worn Out,Good,1
Truck,73325.61988,Poor,4,3,Diesel,Manual,2500,114998.0831,11/6/2023,31/8/2024,First,6194.175215,1,1,16.94649223,Good,Good,1
Truck,45191.89171,Poor,4,8,Petrol,Automatic,1000,127997.3083,7/8/2023,7/12/2024,Second,14994.01714,2,3,15.20630995,Worn Out,Good,1
Truck,51967.12278,Average,4,5,Electric,Manual,2500,35353.43258,23/10/2023,1/10/2025,First,14577.95738,8,2,13.1656052,New,New,1
Truck,56680.57932,Good,1,5,Electric,Manual,1000,134010.4088,12/4/2023,11/1/2025,Second,28213.68263,1,0,15.41223191,New,Worn Out,1
Truck,39409.69325,Good,0,10,Diesel,Manual,2500,132641.0829,5/9/2023,22/1/2026,First,16819.90869,6,0,17.91469306,Worn Out,Good,1
Truck,67642.07372,Poor,2,7,Petrol,Manual,1500,75533.46952,27/5/2023,15/3/2026,First,12658.17003,10,1,18.77451671,Good,Good,1
Truck,36866.91138,Average,3,10,Electric,Manual,2000,93692.31726,3/1/2024,19/4/2025,Second,24994.28979,9,1,16.97883257,Good,Good,1
Truck,50598.39035,Good,1,1,Diesel,Automatic,1000,16883.29295,24/8/2023,7/7/2024,Third,9972.707693,2,0,17.1251437,New,New,0
Truck,31693.71634,Good,5,1,Petrol,Manual,1500,55946.9454,22/2/2024,3/3/2026,First,23487.31237,1,3,14.42499002,Good,Good,1
Truck,35732.02976,Average,1,7,Petrol,Automatic,2500,140253.2265,3/2/2024,22/2/2026,First,11101.3191,9,0,13.07249329,Good,Worn Out,1
Truck,48889.62765,Poor,0,9,Petrol,Manual,800,33445.02504,20/1/2024,23/10/2024,Second,21798.506,4,3,16.04686919,New,Worn Out,1
Truck,36263.09624,Average,1,1,Petrol,Automatic,1500,96412.84758,29/1/2024,5/12/2024,Second,11187.59815,8,1,13.76110158,New,New,1
Truck,56342.2382,Average,5,10,Electric,Manual,800,84824.51217,2/7/2023,17/3/2025,First,17226.58406,7,3,16.3630998,New,Worn Out,1
Truck,52876.32603,Good,0,2,Diesel,Manual,2000,89517.16666,15/5/2023,15/7/2025,First,15207.61011,7,0,13.24296567,Good,Good,0
Truck,33408.97609,Poor,3,7,Electric,Manual,1500,67811.27441,6/11/2023,8/10/2025,Second,10912.64237,3,1,10.40622629,Worn Out,New,1
Truck,47870.36579,Average,4,5,Diesel,Automatic,1500,85042.93174,11/2/2024,17/3/2025,First,18295.03134,6,3,14.64535606,Worn Out,New,1
Truck,77682.49158,Average,3,8,Electric,Manual,2500,142978.0415,3/9/2023,9/11/2025,Second,6727.086631,10,0,15.99941144,Worn Out,New,1
Truck,70873.60505,Average,5,3,Petrol,Manual,800,17620.20507,25/6/2023,26/9/2024,Third,14787.81138,9,1,13.34257197,Good,Good,1
Truck,34910.35667,Average,5,2,Diesel,Manual,1000,116717.4476,20/9/2023,26/12/2025,Third,28581.88231,9,3,12.36287188,New,New,1
Truck,65524.99979,Average,2,3,Electric,Manual,800,149719.2216,21/5/2023,8/7/2024,First,8626.937899,4,3,14.49537736,Good,Worn Out,1
Truck,40103.021,Good,0,10,Electric,Automatic,1500,23111.4658,29/9/2023,2/9/2024,First,28660.95793,8,3,13.63522239,New,Worn Out,1
Truck,53868.37338,Poor,2,5,Electric,Manual,1500,106360.1945,28/6/2023,14/10/2025,Second,13234.43166,3,1,19.5225496,Good,New,1
Truck,50286.89344,Average,1,9,Electric,Manual,800,99554.5094,13/12/2023,9/12/2025,Second,18851.76841,3,2,12.79723027,New,Good,0
Truck,36094.0028,Good,1,3,Diesel,Manual,2500,20046.68736,1/4/2023,15/11/2025,First,9869.801079,6,1,13.83703349,New,Good,1
Truck,42073.4993,Good,5,3,Electric,Manual,2500,105318.0633,10/4/2023,22/4/2025,First,26850.80671,3,3,11.37075398,Good,Worn Out,1
Truck,50024.30922,Good,4,2,Diesel,Automatic,2000,99139.91982,9/12/2023,8/10/2025,First,28371.82132,4,0,12.08242706,New,Good,1
Truck,46189.74156,Average,1,8,Petrol,Manual,800,23751.33316,12/4/2023,7/1/2025,Third,26507.23021,6,3,17.56616156,Worn Out,New,0
Truck,48338.69677,Poor,2,7,Electric,Manual,1000,111726.4243,3/10/2023,20/11/2024,First,23084.26099,7,1,16.56228664,Worn Out,Worn Out,1
Truck,48245.14364,Poor,3,2,Petrol,Manual,1000,35786.26343,17/8/2023,4/12/2025,First,8909.578066,5,0,16.37986423,Good,New,1
Truck,63151.6552,Good,0,9,Electric,Automatic,2000,10315.0575,16/12/2023,22/9/2024,Third,21209.26653,4,3,14.04098482,Good,Good,0
Truck,75539.7288,Average,2,6,Petrol,Automatic,2000,43052.0318,8/5/2023,12/3/2025,Third,15008.54261,6,0,14.79018357,New,Worn Out,1
Truck,50041.68136,Poor,2,2,Petrol,Manual,1000,96476.33875,27/12/2023,12/6/2024,Second,14585.51295,9,2,10.02137802,New,Worn Out,1
Truck,76004.41518,Poor,5,1,Petrol,Manual,800,117930.3278,18/2/2024,22/9/2025,Second,29047.25605,5,0,12.42362807,New,New,1
Truck,30737.29757,Average,5,6,Electric,Manual,2500,121663.1621,11/1/2024,7/6/2024,Third,9645.283892,4,2,14.61789238,Good,Worn Out,1
Truck,51952.92832,Average,1,3,Petrol,Manual,800,144110.4187,29/12/2023,1/7/2025,Third,8274.445903,5,3,12.75452398,New,Good,0
Truck,46293.52859,Poor,4,1,Petrol,Automatic,2000,9252.889112,7/8/2023,29/6/2025,Third,29692.09029,10,0,11.7728992,Worn Out,Good,1
Truck,61780.01106,Good,2,1,Electric,Automatic,1000,23262.29606,25/8/2023,24/9/2024,Second,23404.47417,10,0,14.98183451,New,Worn Out,1
Truck,35873.71979,Average,0,2,Diesel,Manual,2500,113681.6622,30/7/2023,28/9/2025,Second,9458.732299,6,0,17.87393917,Good,Worn Out,1
Truck,61025.7299,Average,4,8,Petrol,Manual,2000,103738.3034,1/11/2023,5/10/2024,First,18623.69185,10,1,18.37130829,Worn Out,Worn Out,1
Truck,36488.13487,Good,2,3,Electric,Automatic,2000,19897.28688,26/2/2024,19/6/2025,First,7991.672284,3,3,13.91908636,Good,New,0
Truck,53735.38245,Average,5,4,Petrol,Automatic,2000,108343.9749,25/9/2023,17/11/2025,Second,13337.36185,10,3,14.25406742,Worn Out,Good,1
Truck,41639.47601,Poor,0,10,Electric,Automatic,800,149827.2465,6/1/2024,22/12/2025,Third,24285.89739,1,1,17.45951551,New,New,1
Truck,55261.45034,Average,4,2,Petrol,Automatic,2000,140440.4846,8/5/2023,20/1/2025,Second,24519.28371,9,3,10.58838564,Good,Good,1
Truck,32296.72708,Poor,0,9,Electric,Manual,800,141857.5343,20/4/2023,22/9/2025,Second,13754.82299,7,3,14.64301331,New,New,0
Truck,46179.68448,Average,0,2,Diesel,Automatic,1000,9007.954776,25/4/2023,11/2/2026,First,13158.42654,7,2,12.66796308,Good,Worn Out,1
Truck,46554.24603,Average,5,3,Electric,Manual,2000,23727.37954,31/3/2023,3/5/2024,Third,23093.47722,1,0,11.84777012,Good,New,1
Truck,66917.2508,Good,1,9,Electric,Automatic,2500,22712.49058,30/9/2023,26/7/2025,Second,18249.99705,3,2,10.97675231,Worn Out,New,1
Truck,68097.1265,Poor,3,2,Diesel,Automatic,800,140552.491,3/5/2023,25/11/2025,First,10938.29847,2,3,19.59693192,New,Worn Out,1
Truck,71205.74298,Good,2,3,Electric,Manual,2000,82663.19899,23/1/2024,22/8/2025,Third,17180.64935,4,2,11.33117232,New,New,0
Truck,46384.51168,Poor,3,1,Electric,Automatic,800,84628.62244,22/12/2023,22/12/2025,Third,15072.6627,9,2,14.93846219,Worn Out,Good,1
Truck,73751.81497,Good,3,10,Diesel,Manual,800,49736.64106,16/11/2023,17/10/2025,Second,12867.56156,7,1,16.4485715,Good,Good,1
Truck,62789.08214,Good,2,1,Petrol,Automatic,2500,15152.62394,13/6/2023,1/12/2024,Second,6790.700401,8,3,10.29939398,New,New,1
Truck,49415.22205,Average,3,8,Electric,Manual,2000,143294.146,10/9/2023,10/11/2024,Third,15784.48018,2,1,16.97446995,Good,Worn Out,1
Truck,53953.30995,Good,2,1,Petrol,Automatic,1500,118590.9978,11/12/2023,13/5/2024,Third,24604.30245,5,0,10.81729378,Good,Good,0
Truck,33455.47834,Poor,1,6,Electric,Manual,1500,64359.22598,20/11/2023,24/1/2025,First,12574.84969,7,1,18.66631109,Worn Out,New,0
Truck,66010.82908,Average,5,3,Diesel,Automatic,2000,122490.6832,24/5/2023,7/3/2025,Second,18644.34981,10,3,9.792691868,New,Worn Out,1
Truck,57547.108,Good,0,9,Electric,Manual,2500,56499.21227,22/1/2024,4/5/2024,First,16153.22438,10,2,10.04799019,Good,Worn Out,1
Truck,45446.4813,Good,1,8,Electric,Manual,1500,3871.046762,17/5/2023,30/9/2024,First,20837.81454,4,0,15.37404872,New,Worn Out,1
Truck,50455.18048,Good,4,5,Diesel,Manual,2500,143035.4946,3/4/2023,17/8/2024,Second,30791.56808,7,0,14.9562831,Good,Worn Out,1
Truck,46800.80692,Average,3,2,Electric,Manual,1000,90834.67017,25/11/2023,17/12/2024,First,21984.62108,1,3,12.3246731,Good,New,1
Truck,60976.65237,Poor,3,5,Electric,Manual,1000,20139.7267,19/5/2023,22/5/2025,Second,8327.211577,10,0,12.52441082,Good,New,1
Truck,79941.14184,Good,1,4,Diesel,Automatic,800,100790.653,9/7/2023,26/1/2026,First,26929.1046,7,3,11.26187072,New,Worn Out,1
Truck,37038.2357,Average,0,10,Electric,Automatic,2000,95286.92105,11/12/2023,18/3/2026,Second,28956.35482,7,1,11.84101523,New,Worn Out,1
Truck,41043.942,Average,2,7,Petrol,Manual,1000,8031.291307,13/4/2023,25/2/2025,First,21590.6842,4,3,17.03465178,Good,Worn Out,1
Truck,37344.31497,Average,2,5,Electric,Manual,2000,141647.1282,7/5/2023,6/12/2025,Second,16800.60511,7,3,13.51956401,Good,New,0
Truck,62004.6606,Poor,4,8,Electric,Manual,1500,36680.34448,22/8/2023,27/12/2025,Second,11315.5162,5,0,11.25719314,Good,Worn Out,1
Truck,67015.68055,Poor,5,6,Petrol,Automatic,1000,63749.31642,22/8/2023,1/2/2026,First,28290.31731,10,0,13.37295563,New,New,1
Truck,48711.27348,Good,5,2,Diesel,Automatic,1000,25242.54177,16/7/2023,4/10/2024,Second,21608.09814,6,3,19.32944691,Good,Worn Out,1
Truck,54774.12004,Poor,5,9,Petrol,Automatic,2500,67139.65878,6/9/2023,28/6/2024,Second,20854.70982,3,3,14.20636099,Worn Out,New,1
Truck,63083.06982,Good,1,9,Electric,Automatic,1000,122404.8793,27/12/2023,16/1/2025,First,11363.86642,7,1,12.58755228,New,Worn Out,1
Truck,70850.1958,Poor,5,9,Electric,Manual,2500,109649.2338,27/5/2023,17/8/2024,Second,18141.61779,7,3,12.06890477,Good,New,1
Truck,60671.23958,Poor,1,1,Electric,Automatic,1500,138692.3067,4/1/2024,26/11/2024,Second,28608.92216,3,3,15.26384992,New,Worn Out,1
Truck,69701.72874,Poor,3,1,Electric,Manual,2000,40486.90439,21/7/2023,21/1/2025,Second,7129.649221,1,2,17.60151934,New,Worn Out,1
Truck,63995.91473,Poor,3,10,Petrol,Manual,1500,65345.73726,3/1/2024,7/4/2025,Third,13011.29129,2,1,13.49114474,Good,Good,1
Truck,50850.74192,Poor,4,6,Petrol,Manual,2000,140633.9614,9/7/2023,10/8/2025,First,29895.09939,6,0,14.22622727,New,Worn Out,1
Truck,33023.98339,Poor,3,9,Petrol,Manual,800,133350.2735,6/7/2023,14/9/2024,Second,21545.88273,5,3,18.44494033,New,New,1
Truck,60219.24513,Good,4,6,Electric,Automatic,800,65970.40272,12/2/2024,10/7/2024,Second,14013.7896,10,3,16.58865663,Worn Out,Worn Out,1
Truck,31208.99599,Average,5,8,Diesel,Automatic,2500,119122.9036,27/6/2023,2/12/2024,Third,6130.524769,4,2,17.67436579,Worn Out,New,1
Truck,41674.17812,Good,4,1,Electric,Automatic,1500,14313.65281,22/5/2023,25/8/2024,Second,13688.58164,9,1,18.83031087,New,Worn Out,1
Truck,60974.05795,Average,4,7,Electric,Manual,800,2066.77246,21/11/2023,1/11/2025,Third,25708.90838,7,3,12.98596448,Worn Out,New,1
Truck,71697.32878,Average,0,6,Petrol,Automatic,2000,77073.36885,1/9/2023,5/4/2025,Third,24809.10763,1,2,11.61212954,Worn Out,New,0
Truck,42352.50736,Poor,5,4,Diesel,Automatic,1500,117030.0702,20/6/2023,8/1/2026,First,14508.99139,3,0,16.48176972,Worn Out,Worn Out,1
Truck,48338.92468,Poor,5,9,Diesel,Automatic,800,106857.3224,22/4/2023,15/8/2025,First,21010.96681,7,1,12.01895815,New,Worn Out,1
Truck,55755.38816,Poor,3,8,Petrol,Automatic,800,147642.0293,24/9/2023,14/3/2025,First,6118.904665,10,0,12.01749174,Good,New,1
Truck,46087.6584,Poor,2,4,Diesel,Manual,800,124663.7605,17/4/2023,26/12/2025,Third,22749.88009,9,3,13.35655852,Good,Worn Out,1
Truck,30720.02023,Poor,0,7,Petrol,Automatic,800,146494.596,7/7/2023,5/6/2025,Second,23929.9887,1,1,15.23970002,Worn Out,Good,0
Truck,64590.9917,Average,2,10,Petrol,Automatic,2000,136309.9514,18/8/2023,25/5/2025,Second,8218.596224,10,0,17.82157217,Worn Out,Good,0
Truck,66781.05957,Good,3,9,Electric,Manual,1500,22582.2218,23/8/2023,20/2/2026,First,25836.57354,4,1,12.29287689,Good,Worn Out,1
Truck,70027.73922,Average,0,4,Electric,Manual,800,146626.3475,3/12/2023,4/1/2026,Second,20748.46496,8,2,16.304163,New,New,1
Truck,72951.26151,Good,0,9,Electric,Automatic,2500,18443.52917,26/12/2023,18/10/2024,First,11787.73525,9,2,18.00576933,New,Worn Out,1
Truck,73150.06898,Average,4,6,Diesel,Automatic,2000,130585.4464,5/8/2023,5/7/2025,Third,27997.34473,7,0,14.84580243,New,Good,1
Truck,46571.28154,Average,0,8,Petrol,Automatic,2500,62753.28214,24/6/2023,9/2/2026,Second,25726.55149,9,2,13.9632316,Worn Out,Good,1
Truck,58455.74116,Average,1,3,Petrol,Manual,2000,33069.6698,11/7/2023,31/12/2024,Second,21394.66298,7,2,18.57021709,Worn Out,Worn Out,1
Truck,64659.98687,Good,0,2,Petrol,Manual,1000,19654.2136,21/2/2024,10/10/2025,Third,28014.55367,3,2,13.72222295,New,Good,1
Truck,54593.54644,Average,3,10,Electric,Manual,800,112970.6341,14/2/2024,30/12/2024,First,24038.32549,7,3,10.51387675,Worn Out,New,1
Truck,57366.78797,Poor,1,4,Diesel,Automatic,2000,128021.1556,16/12/2023,30/6/2024,First,8477.093559,1,2,11.98346844,Good,Good,1
Truck,55631.99421,Average,4,9,Diesel,Manual,800,8849.02213,30/6/2023,17/7/2024,First,24463.07545,1,0,17.88956254,Good,New,1
Truck,49540.18089,Poor,0,4,Petrol,Manual,2000,131495.3086,2/5/2023,26/4/2025,Second,20759.29177,5,2,13.92376333,Worn Out,Worn Out,1
Truck,31604.68956,Poor,1,1,Diesel,Manual,1000,102640.2178,5/9/2023,17/3/2026,Second,19274.86477,3,1,10.96525652,New,Worn Out,1
Truck,67935.66318,Good,1,8,Diesel,Manual,1500,7251.007822,7/8/2023,17/8/2025,First,21613.88326,6,1,12.99703034,Good,Worn Out,1
Truck,77926.47489,Poor,4,2,Electric,Automatic,2000,58629.50333,22/1/2024,24/9/2024,Third,14343.72573,10,0,14.89708647,Worn Out,New,1
Truck,62103.09012,Poor,5,10,Electric,Manual,2000,57495.39088,8/12/2023,19/10/2025,Second,14589.96587,2,0,16.24915571,Worn Out,Good,1
Truck,36400.06428,Average,3,4,Diesel,Manual,1500,18378.84969,17/1/2024,13/9/2025,First,13548.12288,9,0,10.32333857,New,Good,1
Truck,47272.64191,Average,0,5,Electric,Manual,1000,109382.797,22/7/2023,14/6/2024,Second,28895.01827,3,0,11.29059446,Good,Good,0
Truck,53476.88257,Poor,5,9,Electric,Automatic,2000,88454.88478,28/12/2023,9/12/2024,First,13410.23117,1,3,13.00578901,Good,Worn Out,1
Truck,42455.42512,Poor,5,1,Diesel,Automatic,1500,135282.5161,31/10/2023,7/5/2025,Second,5599.848811,1,0,13.26494874,Good,New,1
Truck,58075.44072,Good,3,1,Electric,Manual,800,98029.81591,28/11/2023,26/9/2024,Second,24442.5241,2,3,19.46863277,Worn Out,Worn Out,1
Truck,61966.38689,Average,2,7,Petrol,Manual,1000,63062.85901,10/10/2023,22/10/2024,First,28327.81336,1,3,14.52963582,Good,Worn Out,1
