Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Last_Service_Date,Warranty_Expiry_Date,Owner_Type,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Need_Maintenance
Truck,62724.11637,Good,1,10,Diesel,Automatic,1500,85393.71634,13/2/2024,22/12/2025,Second,6284.505763,4,3,16.32704019,Worn Out,Good,0
Truck,58085.24231,Average,0,3,Electric,Manual,1000,47654.1869,18/7/2023,31/12/2024,Second,26218.48156,5,2,16.52967653,Worn Out,Good,0
Truck,46683.98292,Good,0,8,Electric,Manual,1500,19798.35274,5/7/2023,15/5/2024,Second,18575.82123,2,3,13.32454873,Worn Out,New,0
Truck,52573.24717,Poor,0,6,Diesel,Automatic,800,100452.371,23/6/2023,18/9/2024,Third,23435.0344,2,0,19.42120556,Worn Out,Good,0
Truck,37835.61241,Good,2,1,Electric,Manual,800,3089.834347,4/11/2023,23/11/2025,Second,22893.85541,3,2,14.32610327,Good,Good,0
Truck,33151.86137,Poor,0,7,Electric,Automatic,2000,110010.0025,16/10/2023,14/9/2025,First,5556.446509,6,3,18.46479515,Worn Out,New,0
Truck,45385.2511,Good,1,9,Petrol,Manual,1000,56964.17284,16/4/2023,14/2/2025,Third,13899.05126,1,1,13.28831357,Good,Good,0
Truck,66606.1443,Good,2,6,Petrol,Manual,2500,107632.8366,2/5/2023,14/1/2025,Second,26607.90601,6,0,9.976351999,New,Good,0
Truck,51374.84682,Good,1,8,Petrol,Manual,800,38993.26126,4/2/2024,5/9/2025,First,10075.34538,4,2,18.78558346,New,Good,0
Truck,33947.38307,Average,0,7,Electric,Manual,800,90161.44631,30/12/2023,22/2/2025,Third,29597.59019,4,3,14.95230187,Good,Good,0
Truck,49680.7716,Good,3,7,Petrol,Manual,2000,5737.114079,31/8/2023,15/2/2026,First,31303.08933,10,1,18.34557798,Good,Good,0
Truck,71065.03563,Poor,1,10,Petrol,Manual,2000,126607.0909,20/1/2024,25/4/2025,Second,29789.76881,9,1,16.46153111,Worn Out,New,0
Truck,65061.6597,Good,1,3,Diesel,Automatic,2500,20189.03599,8/12/2023,11/11/2025,Third,12524.53331,3,2,19.51425687,Worn Out,Good,0
Truck,53541.29634,Average,1,8,Petrol,Manual,1500,93689.06991,14/2/2024,17/5/2024,First,20894.18016,8,1,15.78322826,New,Good,0
Truck,45574.94173,Good,2,7,Petrol,Manual,1500,13244.53344,4/12/2023,31/7/2025,Second,27965.79091,4,3,16.44358088,New,New,0
Truck,39041.52205,Average,1,6,Electric,Automatic,2500,85807.61179,8/5/2023,9/5/2024,Second,11062.24453,1,3,10.61429313,Worn Out,Good,0
Truck,68862.56668,Poor,0,6,Electric,Manual,2500,82331.74886,1/7/2023,2/6/2024,Second,8565.356749,5,1,18.25550344,Worn Out,New,0
Truck,65833.83382,Good,1,9,Electric,Automatic,800,118311.9092,14/7/2023,19/5/2025,Third,18733.34472,5,2,19.93309525,New,New,0
Truck,35383.26307,Average,0,10,Petrol,Manual,2500,101914.3411,26/7/2023,4/5/2024,First,22191.86774,3,1,10.00750001,Worn Out,New,0
Truck,56626.91116,Good,3,1,Electric,Manual,1500,41103.47994,5/12/2023,21/3/2026,Second,18823.81893,1,1,17.42714628,Worn Out,New,0
Truck,40922.75476,Poor,1,6,Electric,Manual,800,55462.4875,2/7/2023,16/5/2025,First,13836.28869,1,1,13.36351426,Worn Out,Good,0
Truck,37657.9058,Average,2,6,Electric,Manual,1000,70621.74172,21/7/2023,11/9/2025,First,10477.19669,5,2,12.61719812,Worn Out,New,0
Truck,52772.25151,Average,0,10,Petrol,Manual,2000,84059.58652,12/5/2023,18/1/2025,Third,26986.78411,2,2,12.65674494,Worn Out,Good,0
Truck,69524.45916,Average,0,10,Petrol,Automatic,2500,58353.68433,12/9/2023,21/11/2024,Third,26220.92202,1,2,18.84841102,Worn Out,Good,0
Truck,42195.19252,Good,0,3,Diesel,Manual,800,80152.30229,5/8/2023,10/2/2025,First,7604.038401,8,0,17.16925434,Good,Good,0
Truck,50285.68122,Average,2,6,Diesel,Manual,2000,54122.89021,7/4/2023,29/9/2025,Third,13148.72497,9,0,17.0359896,New,Good,0
Truck,57769.06911,Good,3,6,Petrol,Manual,800,143236.1606,17/10/2023,13/4/2025,Second,21419.91834,5,1,10.70274497,Good,Good,0
Truck,50382.43641,Poor,1,6,Electric,Manual,2000,144020.2137,14/5/2023,17/5/2024,Second,9213.085673,3,1,16.48963723,Good,Good,0
Truck,61670.18447,Poor,1,1,Diesel,Manual,1000,94834.83232,29/8/2023,26/7/2025,Second,7814.718023,6,3,15.38097957,Good,New,0
Truck,45166.92887,Good,1,10,Diesel,Manual,2000,19167.05434,19/5/2023,1/12/2025,First,7307.04155,3,1,13.32276573,Worn Out,Good,0
Truck,53045.70427,Average,0,7,Petrol,Automatic,800,39511.62162,2/2/2024,12/1/2025,First,12242.68035,9,1,18.07129273,Worn Out,Good,0
Truck,61152.07529,Average,2,5,Petrol,Manual,2500,124740.9778,15/9/2023,21/7/2025,Third,10581.88905,4,1,10.8781344,Good,New,0
Truck,37996.74622,Good,0,2,Diesel,Manual,1500,66199.99814,27/10/2023,3/1/2026,Second,15916.47537,3,0,17.19920685,New,New,0
Truck,68284.59344,Good,1,3,Petrol,Manual,2000,55793.57901,9/11/2023,25/7/2025,Third,27902.34886,9,1,15.71110824,Worn Out,Good,0
Truck,32781.1746,Good,1,4,Petrol,Manual,800,131700.1784,11/6/2023,21/9/2024,Second,20737.59394,6,1,15.77245886,New,New,0
Truck,34701.91681,Average,0,10,Electric,Manual,2000,25406.47191,3/5/2023,5/8/2024,Third,29768.79332,3,3,15.01846522,New,New,0
Truck,64242.72873,Average,0,10,Electric,Automatic,1000,143432.3367,8/7/2023,3/12/2025,Third,23854.17894,6,1,20.04539427,Good,Good,0
Truck,52543.29566,Average,0,3,Diesel,Automatic,1000,39995.1661,17/1/2024,19/3/2026,Third,19247.37501,3,0,10.58040148,Worn Out,New,0
Truck,76339.67639,Average,2,1,Diesel,Automatic,1000,65632.1808,7/2/2024,20/1/2026,Second,21151.68735,3,0,15.75407655,Good,New,0
Truck,49606.18916,Good,2,2,Electric,Automatic,2000,58818.86061,27/12/2023,11/8/2025,First,7455.295197,8,1,16.27314603,Worn Out,Good,0
Truck,40576.31505,Average,0,3,Diesel,Automatic,2000,93051.77574,17/9/2023,15/11/2024,First,25171.63599,2,2,14.14556762,Good,New,0
Truck,59556.23643,Poor,0,4,Diesel,Automatic,800,2992.73567,1/9/2023,10/9/2024,Third,24482.45599,1,0,10.61581034,Worn Out,Good,0
Truck,30358.9595,Poor,1,2,Electric,Automatic,2000,90234.85715,10/7/2023,17/8/2024,First,16777.04259,2,3,12.82657294,Worn Out,Good,0
Truck,32272.89226,Average,0,3,Petrol,Manual,1500,70494.02171,24/2/2024,7/10/2024,Second,14900.88031,9,0,18.5571922,New,New,0
Truck,70928.20268,Good,0,5,Petrol,Manual,800,104172.759,6/7/2023,5/7/2024,Third,23689.45168,4,3,14.02333858,Worn Out,Good,0
Truck,77356.02638,Good,3,1,Diesel,Automatic,800,25252.81367,15/2/2024,13/6/2024,Second,19579.44892,6,0,10.41392337,Good,New,0
Truck,60053.18363,Average,2,6,Petrol,Automatic,1000,107713.2666,4/11/2023,2/11/2025,Third,11044.76083,6,3,12.59972015,Good,Good,0
Truck,77059.74105,Average,1,6,Electric,Manual,2500,64860.88689,30/1/2024,28/3/2026,Third,17176.97779,3,2,15.37761363,Good,New,0
Truck,47483.56165,Good,0,9,Petrol,Manual,1000,48051.75928,17/9/2023,29/6/2024,Third,19920.01541,2,1,14.57341004,New,New,0
Truck,44433.7122,Average,1,8,Petrol,Manual,1500,29018.77552,18/9/2023,2/10/2025,Third,24433.46303,1,2,13.18836713,Worn Out,Good,0
Truck,37661.65026,Average,2,10,Electric,Manual,1000,140449.7625,20/8/2023,9/2/2026,First,29552.63619,6,2,18.92390798,Good,New,0
Truck,76780.3982,Poor,0,5,Diesel,Automatic,1500,140422.594,24/2/2024,30/4/2024,First,9951.532458,4,0,10.02075006,Worn Out,Good,0
Truck,49166.65826,Poor,0,5,Petrol,Manual,1000,94078.15848,24/10/2023,21/5/2025,Third,12858.32933,4,2,12.8692185,Good,Good,0
Truck,64866.58918,Good,2,2,Diesel,Automatic,800,30238.77999,3/10/2023,3/1/2025,Third,25192.37431,8,1,20.26696664,New,Good,0
Truck,73921.93531,Average,2,5,Diesel,Automatic,1500,52630.79106,11/7/2023,23/3/2025,Second,12089.51504,7,2,11.70301312,Good,Good,0
Truck,63001.21832,Good,1,5,Petrol,Manual,800,87659.83057,11/4/2023,16/3/2026,First,23431.55816,1,0,10.13827976,New,Good,0
Truck,32111.86176,Average,2,9,Electric,Automatic,2500,57740.95129,22/4/2023,23/5/2024,Second,10479.38667,3,0,13.84512105,Worn Out,New,0
Truck,70649.44529,Poor,0,6,Diesel,Automatic,1000,120058.7622,30/3/2023,13/6/2024,Second,27565.24031,6,2,10.1571231,Good,Good,0
Truck,41346.06956,Good,3,10,Diesel,Automatic,2000,97710.64044,1/6/2023,26/12/2024,Second,16955.49257,2,1,10.56034646,Worn Out,Good,0
Truck,61793.60394,Good,3,5,Electric,Manual,1000,69194.45682,20/11/2023,20/12/2025,Third,24444.97601,4,3,13.90879352,Worn Out,Good,0
Truck,57074.93089,Good,1,6,Diesel,Automatic,2500,59643.78841,3/10/2023,20/2/2026,Second,5913.189726,1,0,13.59965646,Good,Good,0
Truck,75429.40225,Good,2,5,Petrol,Automatic,2000,77881.52709,24/9/2023,22/9/2024,Second,28326.1053,10,0,13.1984542,Worn Out,Good,0
Truck,46777.29933,Good,2,1,Diesel,Automatic,2000,82703.39336,13/6/2023,25/2/2025,Third,22353.60341,2,1,18.40092911,Worn Out,New,0
Truck,45828.19871,Good,3,2,Diesel,Automatic,1000,41984.80101,21/4/2023,16/5/2024,Second,15453.31216,6,1,16.62811868,New,New,0
Truck,33983.46686,Average,1,7,Petrol,Automatic,1000,74584.57909,29/8/2023,12/7/2025,First,9415.172345,10,0,18.03864234,New,Good,0
Truck,34457.87692,Poor,0,10,Diesel,Manual,2500,105408.4532,30/9/2023,10/5/2024,Third,9070.531194,10,1,18.41549793,Good,Good,0
Truck,57330.78044,Poor,0,5,Petrol,Automatic,2000,103839.0049,14/5/2023,17/8/2024,First,20961.45053,1,1,18.46811913,Good,Good,0
Truck,37259.93782,Good,0,5,Electric,Manual,2500,70905.52103,19/7/2023,31/12/2025,Third,20013.73102,2,3,13.25811737,New,New,0
Truck,73687.20086,Good,2,1,Electric,Manual,1500,16563.7955,17/1/2024,30/3/2025,First,28619.99838,3,3,11.00012409,Good,Good,0
Truck,35646.95799,Good,1,2,Petrol,Manual,1500,51840.39932,20/4/2023,13/1/2026,Second,26387.01646,6,2,19.32832077,Good,New,0
Truck,66009.18418,Good,2,8,Petrol,Automatic,2500,73579.36808,15/5/2023,25/6/2025,Third,21170.76302,7,2,17.10973244,New,Good,0
Truck,64172.61321,Average,1,5,Diesel,Automatic,2500,73360.77339,30/1/2024,20/5/2025,Third,28175.93088,3,2,15.04286666,Worn Out,New,0
Truck,63671.42895,Average,2,3,Petrol,Manual,800,17637.70647,16/11/2023,31/1/2025,First,26224.75041,7,2,13.81410477,Good,New,0
Truck,36001.72584,Average,1,3,Diesel,Manual,2500,21903.27546,27/8/2023,16/8/2024,First,29679.29804,9,1,16.7219187,Good,New,0
Truck,48719.70906,Good,2,5,Diesel,Manual,2000,42954.10411,9/8/2023,12/8/2024,Third,24836.77787,6,1,12.94829129,New,Good,0
Truck,39779.16085,Poor,0,9,Petrol,Manual,2000,123552.6444,11/4/2023,31/8/2025,First,8498.547187,3,2,20.09097964,New,Good,0
Truck,40765.07613,Average,2,8,Petrol,Manual,2000,43184.36632,7/11/2023,1/2/2026,First,23408.57748,3,0,20.21972781,Good,New,0
Truck,69606.76292,Poor,1,6,Electric,Manual,2000,123834.6978,6/9/2023,19/7/2024,Second,13106.28403,8,1,11.49348615,Good,Good,0
Truck,58434.88817,Average,1,5,Electric,Automatic,1000,128057.9116,6/6/2023,30/8/2025,First,15463.75589,7,2,12.05033122,Worn Out,New,0
Truck,69654.48338,Poor,1,5,Petrol,Automatic,2000,107001.4362,15/9/2023,5/7/2025,First,25490.37936,9,1,10.17511091,Good,New,0
Truck,30617.31032,Poor,1,7,Diesel,Manual,1000,56178.36917,28/5/2023,31/7/2024,Third,23760.49191,1,3,14.8194,Worn Out,Good,0
Truck,33493.80253,Good,0,3,Diesel,Manual,2500,28613.29872,25/10/2023,8/2/2026,Third,5324.726083,6,0,13.98896544,New,Good,0
Truck,46230.44056,Good,3,9,Electric,Manual,800,39155.54757,30/11/2023,25/11/2025,First,17868.04168,6,3,12.84090514,New,New,0
Truck,31390.38649,Good,2,10,Diesel,Manual,1500,112954.3442,6/11/2023,18/5/2024,First,23691.18988,4,2,16.05816834,Worn Out,Good,0
Truck,48639.9521,Good,2,8,Electric,Automatic,1000,108461.1147,3/7/2023,28/8/2025,First,13281.09182,4,0,18.72081851,Worn Out,Good,0
Truck,37362.38908,Poor,0,1,Electric,Automatic,1500,118870.2999,26/4/2023,2/7/2024,Third,4823.226335,5,1,10.31584799,Good,Good,0
Truck,35041.42455,Poor,1,4,Electric,Manual,800,75590.755,10/10/2023,17/5/2024,First,7950.682453,9,1,17.78119449,Good,Good,0
Truck,41695.29559,Poor,0,9,Electric,Automatic,2000,106260.8159,11/12/2023,15/9/2025,Second,23883.90199,4,2,15.35791891,Good,Good,0
Truck,34210.94635,Poor,1,7,Electric,Automatic,1500,136319.0108,13/10/2023,25/9/2025,Third,29973.51597,7,2,18.96752397,New,New,0
Truck,35773.40149,Good,1,9,Petrol,Manual,1000,123461.4023,8/10/2023,13/2/2026,First,12090.56595,1,1,13.00645276,Worn Out,New,0
Truck,74140.30885,Poor,0,10,Diesel,Automatic,800,67412.41243,5/5/2023,19/3/2025,Second,6068.300982,3,3,10.82527508,Worn Out,Good,0
Truck,69079.76553,Good,1,8,Petrol,Automatic,2000,138989.7931,13/10/2023,2/5/2025,First,14029.00425,6,1,13.4199842,Good,New,0
Truck,34368.73744,Good,2,3,Petrol,Automatic,2500,29859.78019,15/11/2023,29/5/2024,First,8375.427534,3,3,19.60599449,Good,New,0
Truck,73546.46687,Average,1,6,Petrol,Manual,1500,47614.93465,30/10/2023,20/10/2025,Third,24349.01428,9,1,10.11672092,Good,New,0
Truck,65952.11113,Average,2,10,Electric,Manual,800,92290.81264,30/9/2023,27/11/2024,First,26380.75882,6,2,11.67926714,Good,New,0
Truck,50658.11205,Good,0,1,Electric,Manual,800,48962.79592,11/8/2023,6/12/2025,Third,7500.84489,5,2,10.60572686,Worn Out,Good,0
Truck,67203.71956,Poor,1,1,Electric,Manual,800,21304.0573,4/9/2023,20/9/2025,Second,18033.24463,8,0,15.44435738,New,Good,0
Truck,68436.47855,Good,0,2,Electric,Manual,1000,89997.36072,27/9/2023,26/3/2026,Third,29923.88756,7,2,12.59208552,Worn Out,New,0
Truck,79411.73785,Average,0,3,Electric,Manual,1500,6677.891121,1/7/2023,16/1/2026,First,14069.83857,3,2,19.78484207,New,Good,0
Truck,76157.17011,Average,1,5,Diesel,Manual,1500,26271.92073,11/10/2023,25/12/2025,Third,10805.8127,4,1,16.12160829,New,New,0
Truck,72721.39141,Average,1,10,Diesel,Automatic,800,115375.8041,3/2/2024,16/6/2025,Second,30796.03379,6,2,17.56092229,Good,Good,0
Truck,48923.27888,Good,3,7,Electric,Automatic,1500,31826.92405,19/5/2023,25/4/2025,First,7889.166715,1,2,18.35477254,New,Good,0
Truck,34310.39075,Poor,0,5,Diesel,Manual,2500,136237.0319,29/11/2023,4/4/2025,Second,19796.72489,8,1,17.04292888,New,New,0
Truck,75159.29359,Poor,0,2,Petrol,Manual,1000,78889.33306,30/12/2023,5/12/2024,Second,6872.738836,4,2,17.24401339,Good,New,0
Truck,65504.91193,Good,2,4,Electric,Manual,2000,23965.14494,1/2/2024,8/1/2025,Third,17567.329,3,2,16.49968662,Good,New,0
Truck,70579.83358,Poor,1,5,Electric,Automatic,2000,21590.02652,1/2/2024,14/11/2025,Second,22642.43061,8,0,18.19629714,Good,New,0
Truck,31536.69887,Poor,1,5,Petrol,Manual,1000,12739.37048,28/8/2023,16/5/2024,Second,9579.717858,4,2,16.13299393,Good,New,0
Truck,41800.51509,Average,2,1,Diesel,Automatic,800,123991.907,27/4/2023,28/11/2024,Second,22479.4292,3,0,14.59355012,Worn Out,New,0
Truck,73795.64042,Good,1,8,Diesel,Manual,800,89619.68314,8/4/2023,28/2/2025,First,17613.63744,3,3,9.95349961,Good,New,0
Truck,71244.52125,Good,3,1,Petrol,Manual,1500,72789.83233,4/5/2023,1/10/2025,Second,12924.89338,9,0,18.07844424,New,Good,0
Truck,65474.16964,Poor,0,4,Petrol,Automatic,2500,114952.33,27/9/2023,13/5/2024,First,26999.75313,2,2,16.4133986,New,Good,0
Truck,71512.22601,Good,3,10,Diesel,Manual,800,98509.2881,2/1/2024,16/1/2025,Second,11289.4002,1,0,14.75916837,Good,Good,0
Truck,45331.8791,Poor,0,6,Petrol,Automatic,1000,130364.0634,15/8/2023,4/5/2025,Third,23390.36398,1,0,10.38498284,Good,New,0
Truck,60285.5857,Poor,1,9,Electric,Automatic,2000,34858.55374,17/10/2023,28/12/2024,Third,22025.78907,3,1,12.27735227,Worn Out,Good,0
Truck,42314.56774,Good,2,6,Electric,Automatic,800,117493.1305,16/7/2023,12/5/2025,Second,18500.74643,8,1,19.1594696,New,Good,0
Truck,41692.58078,Average,2,3,Diesel,Automatic,2500,120115.522,13/4/2023,8/12/2024,Third,16692.86411,1,1,19.21147631,Worn Out,Good,0
Truck,36503.58642,Good,1,6,Electric,Manual,2000,77651.8145,21/2/2024,1/3/2025,First,15727.57237,6,2,9.957202342,Good,Good,0
Truck,53224.26322,Good,3,3,Electric,Manual,1500,101028.3741,24/10/2023,7/1/2026,Second,28329.24507,4,0,10.74100695,Worn Out,New,0
Truck,67138.6,Poor,1,5,Diesel,Manual,1500,66985.09192,30/4/2023,14/5/2025,Second,6756.264816,8,0,15.99314554,Worn Out,Good,0
Truck,50309.34129,Average,0,9,Diesel,Automatic,1500,138837.7169,2/6/2023,20/10/2025,First,8367.176503,7,2,15.00467172,Worn Out,New,0
Truck,70076.25553,Poor,1,1,Diesel,Manual,2000,8078.784581,6/4/2023,14/1/2026,Third,19472.6574,5,2,11.11208788,Worn Out,New,0
Truck,51081.17284,Average,2,6,Electric,Manual,800,77812.63012,25/9/2023,15/4/2025,Third,13043.71875,6,2,10.25863503,Worn Out,Good,0
Truck,42383.64755,Poor,1,9,Diesel,Automatic,800,71289.44219,21/7/2023,20/12/2025,Third,29071.00229,9,0,14.22227227,New,New,0
Truck,64763.18613,Good,1,3,Petrol,Manual,1000,43163.29648,5/9/2023,28/3/2026,Third,27071.88417,8,0,12.03360929,Worn Out,New,0
Truck,56483.60736,Good,1,1,Electric,Automatic,1000,100338.2745,16/4/2023,11/5/2024,First,6083.504564,8,0,15.38953754,Worn Out,Good,0
Truck,31580.57565,Average,2,2,Petrol,Automatic,2000,103286.7021,2/7/2023,23/2/2026,Second,28412.76192,8,1,13.02567733,New,Good,0
Truck,39479.80942,Poor,0,6,Electric,Automatic,1500,144331.6152,29/10/2023,27/6/2024,Third,13715.70907,3,2,10.88551178,New,New,0
Truck,69075.74216,Good,2,2,Petrol,Automatic,2000,116574.2357,29/8/2023,24/6/2025,First,23991.0794,3,0,17.02663665,Good,Good,0
Truck,34105.98602,Poor,1,4,Diesel,Manual,2000,131872.6765,11/7/2023,9/9/2025,First,21618.68729,9,0,12.19554136,Worn Out,Good,0
Truck,68153.3265,Average,2,5,Electric,Manual,1000,30839.36734,16/7/2023,13/2/2025,First,15405.39908,9,0,10.44988094,Good,New,0
Truck,34846.92578,Poor,1,9,Petrol,Automatic,1000,48548.68451,4/5/2023,19/3/2025,Second,13482.3479,5,1,14.9024778,Good,Good,0
Truck,67015.29199,Average,1,9,Diesel,Manual,2000,53627.2892,1/8/2023,25/5/2024,Third,9822.310026,2,0,15.18678592,New,New,0
Truck,38976.97586,Good,1,2,Electric,Automatic,1500,128568.0947,27/12/2023,23/11/2025,First,11786.70084,1,1,12.72213991,Good,Good,0
Truck,55264.56774,Good,3,7,Electric,Manual,2500,36628.23164,9/12/2023,1/10/2025,Second,7193.4657,3,0,11.0601901,New,New,0
Truck,72287.4042,Good,2,5,Electric,Automatic,1000,105706.7786,21/8/2023,27/4/2025,Second,25881.03112,5,1,14.50560719,Worn Out,Good,0
Truck,63622.32817,Good,0,6,Electric,Automatic,1500,118022.8426,5/8/2023,25/3/2026,Second,12023.50723,8,0,16.69308839,New,Good,0
Truck,42558.99176,Good,1,4,Electric,Automatic,800,99425.59466,3/8/2023,3/9/2025,Third,25259.05359,8,1,13.88629974,Worn Out,New,0
Truck,30689.45658,Average,0,6,Electric,Automatic,800,10239.89236,15/11/2023,4/12/2025,First,19392.74928,2,2,10.61818822,Worn Out,Good,0
Truck,37385.72303,Good,0,6,Petrol,Automatic,1500,111293.1114,15/11/2023,12/7/2025,First,9788.536896,9,1,16.41874823,Worn Out,Good,0
Truck,64692.34032,Good,1,4,Electric,Automatic,2000,1324.779279,14/11/2023,15/3/2025,First,18779.64066,4,3,12.57777974,Good,Good,0
Truck,43814.90748,Good,3,2,Electric,Automatic,1000,6181.991849,3/1/2024,2/12/2025,Second,20519.98113,3,3,14.71947758,New,Good,0
Truck,70391.20938,Good,3,1,Diesel,Automatic,2000,106152.7283,9/7/2023,21/9/2024,Second,6528.040479,6,0,10.75350431,New,New,0
Truck,69196.87675,Good,3,10,Petrol,Manual,2000,117847.525,7/11/2023,7/3/2026,Second,27512.43037,1,3,12.00701595,Good,New,0
Truck,49750.34439,Good,1,4,Electric,Manual,1000,137537.0176,27/4/2023,8/5/2024,First,27727.89321,2,2,15.06464023,New,Good,0
Truck,67054.49414,Good,3,2,Electric,Automatic,2000,134864.9827,8/9/2023,12/2/2026,Third,20330.83884,7,3,11.6384415,Good,Good,0
Truck,54094.84152,Average,0,2,Petrol,Manual,800,65814.69702,13/9/2023,17/8/2025,Second,5640.697312,2,1,20.28656263,Worn Out,Good,0
Truck,64261.86151,Poor,1,8,Electric,Manual,1500,110016.7885,18/8/2023,7/7/2025,Second,9121.754265,6,3,11.82395187,New,New,0
Truck,49749.44592,Good,1,6,Diesel,Automatic,2500,23012.90846,19/6/2023,2/3/2025,First,11531.80934,3,0,16.43084253,Good,New,0
Truck,65585.2331,Average,0,4,Diesel,Manual,1000,22423.58209,2/4/2023,30/10/2024,First,5786.867856,5,2,12.89475871,Good,New,0
Truck,66232.33535,Average,0,6,Petrol,Manual,800,51182.06262,14/11/2023,2/2/2025,Third,25741.15982,3,1,17.09186634,Good,New,0
Truck,51200.95205,Good,1,1,Petrol,Manual,2500,58592.05529,19/6/2023,16/1/2026,Second,11338.5547,6,1,12.35389301,Good,Good,0
Truck,49301.22749,Average,2,10,Petrol,Automatic,2000,60262.16221,19/8/2023,27/8/2024,Third,9252.168688,1,1,12.85198869,Good,New,0
Truck,62462.889,Poor,1,8,Electric,Manual,1500,90264.3839,22/4/2023,21/7/2025,Second,15015.53834,1,0,14.72649466,Good,New,0
Truck,53307.33048,Average,2,9,Petrol,Manual,800,144093.3238,16/11/2023,17/11/2025,Third,12743.96543,4,1,15.12412751,Worn Out,Good,0
Truck,40593.72247,Average,2,9,Electric,Automatic,2500,31042.40025,6/1/2024,21/10/2025,First,5768.262639,3,3,11.94810962,Worn Out,Good,0
Truck,65551.53476,Good,0,6,Petrol,Manual,1500,80408.42789,22/5/2023,19/4/2025,Third,20233.00665,7,3,12.04064169,New,Good,0
Truck,60541.05076,Good,2,5,Electric,Automatic,2000,11804.53732,1/5/2023,3/11/2025,Third,6278.156058,5,2,14.27724304,New,New,0
Truck,74213.27709,Average,1,3,Diesel,Manual,2000,86750.90871,2/7/2023,28/12/2024,Second,11587.81494,2,3,15.21134645,Worn Out,Good,0
Truck,50850.60091,Average,2,1,Petrol,Automatic,1000,133853.8308,1/1/2024,31/7/2024,Second,12751.06391,5,0,12.00189725,Good,Good,0
Truck,43237.59965,Average,1,10,Diesel,Manual,1500,56418.33407,29/1/2024,7/12/2024,Second,26012.17661,3,2,15.44894097,Good,New,0
Truck,61156.00391,Good,3,7,Diesel,Automatic,1000,5023.944485,16/6/2023,13/2/2026,Third,15651.86981,4,0,19.8998757,New,New,0
Truck,44662.39359,Good,0,10,Petrol,Automatic,2000,115409.3419,7/7/2023,3/11/2024,Second,13962.47621,10,0,18.89910812,Worn Out,New,0
Truck,55506.32782,Average,1,9,Electric,Automatic,2500,75004.32159,18/8/2023,25/3/2025,Second,17478.68363,2,3,12.58880038,New,Good,0
Truck,55084.33289,Average,1,7,Diesel,Manual,1500,79760.02469,19/5/2023,29/12/2024,Third,6131.325836,5,1,13.82621636,Good,Good,0
Truck,38260.04968,Average,0,1,Petrol,Manual,2500,146519.5945,11/6/2023,29/5/2024,First,23517.61467,3,2,15.74410181,Worn Out,New,0
Truck,38133.54071,Good,0,2,Petrol,Manual,1500,81102.43558,25/8/2023,8/11/2025,Third,18188.23641,5,0,18.54273035,New,New,0
Truck,44188.09596,Average,1,2,Petrol,Automatic,800,32959.25433,23/12/2023,18/5/2024,Second,10914.9586,3,0,17.39635471,Good,Good,0
Truck,73287.38667,Poor,1,6,Diesel,Automatic,2500,113462.904,20/2/2024,27/12/2025,Third,6689.158551,9,1,14.23464633,Good,Good,0
Truck,47907.44135,Average,0,2,Diesel,Automatic,1000,39399.19841,12/9/2023,20/3/2025,Third,19333.73798,9,1,16.5736158,New,Good,0
